country,city,cityLabel,population,mayor,mayorLabel,genderLabel,birth,age,start_date,duration,birth_country,birth_countryLabel,birth_city,birth_cityLabel,city_lon,city_lat,birth_city_lon,birth_city_lat,distance
Romania,http://www.wikidata.org/entity/Q771191,Berești,2916.0,http://www.wikidata.org/entity/Q24007255,Octavian Dică,male,,,2004-01-01,14,,,,,27.88805556,46.09361111,,,
Romania,http://www.wikidata.org/entity/Q221214,Cugir,21376.0,http://www.wikidata.org/entity/Q24346335,Adrian Ovidiu Teban,male,,,2004-01-01,14,,,,,23.363611111,45.843611111,,,
Romania,http://www.wikidata.org/entity/Q508057,Drăgănești-Olt,10894.0,http://www.wikidata.org/entity/Q24017758,Pantelie Rotaru,male,,,2012-01-01,6,,,,,24.53,44.169722222,,,
Romania,http://www.wikidata.org/entity/Q751352,Plopeni,7718.0,http://www.wikidata.org/entity/Q23749159,Dragoș Niță,male,,,2008-01-01,10,,,,,25.9535975,45.0458318,,,
Romania,http://www.wikidata.org/entity/Q899551,Ianca,10343.0,http://www.wikidata.org/entity/Q23894668,Fănel George Chiriță,male,,,2004-01-01,14,,,,,27.474722222,45.135,,,
Romania,http://www.wikidata.org/entity/Q276137,Milișăuți,5005.0,http://www.wikidata.org/entity/Q24027587,Mircea Laurus,male,,,2000-01-01,18,,,,,26.004444444,47.786388888,,,
Romania,http://www.wikidata.org/entity/Q193420,Miercurea Ciuc,38966.0,http://www.wikidata.org/entity/Q783593,Róbert Kálmán Ráduly,male,1968-02-26,50.0,2004-01-01,14,,,,,25.803888888,46.359444444,,,
Romania,http://www.wikidata.org/entity/Q276083,Potcoava,5743.0,http://www.wikidata.org/entity/Q24015887,Nicușor Manuel Enăchioaia,male,,,2012-01-01,6,,,,,24.608312,44.490989,,,
Romania,http://www.wikidata.org/entity/Q584531,Bumbești-Jiu,8932.0,http://www.wikidata.org/entity/Q23931446,Constantin Bobaru,male,,,2008-01-01,10,,,,,23.381388888,45.178611111,,,
Romania,http://www.wikidata.org/entity/Q899448,Negrești,8380.0,http://www.wikidata.org/entity/Q24089521,Vasile Voicu,male,,,2012-01-01,6,,,,,27.441666666,46.840277777,,,
Romania,http://www.wikidata.org/entity/Q213296,Sinaia,10410.0,http://www.wikidata.org/entity/Q23748997,Vlad Gheorghe Oprea,male,,,2008-01-01,10,,,,,25.551388888,45.35,,,
Romania,http://www.wikidata.org/entity/Q11585,Tulcea,73707.0,http://www.wikidata.org/entity/Q24089564,Constantin Hogea,male,,,2004-01-01,14,,,,,28.8,45.19,,,
Romania,http://www.wikidata.org/entity/Q507846,Sebiș,5979.0,http://www.wikidata.org/entity/Q24349906,Gheorghe-Petru Feieș,,,,2004-01-01,14,,,,,22.129444444,46.372777777,,,
Romania,http://www.wikidata.org/entity/Q275890,Băbeni,8451.0,http://www.wikidata.org/entity/Q26156510,Ștefan Bogdan,male,,,2016-01-01,2,,,,,24.231111111,44.975,,,
Romania,http://www.wikidata.org/entity/Q548502,Anina,7485.0,http://www.wikidata.org/entity/Q26238822,Gheorghe Românu,male,,,2012-01-01,6,,,,,21.853333333,45.091666666,,,
Romania,http://www.wikidata.org/entity/Q188478,Brăila,180302.0,http://www.wikidata.org/entity/Q25973860,Viorel-Marian Dragomir,,,,2016-01-01,2,,,,,27.9575,45.269166666,,,
Romania,http://www.wikidata.org/entity/Q75504,Bocșa,15842.0,http://www.wikidata.org/entity/Q26238973,Gabriel Eugen Cismăneanțu,male,,,2012-01-01,6,,,,,21.710555555,45.374722222,,,
Romania,http://www.wikidata.org/entity/Q276152,Dragomirești,3213.0,http://www.wikidata.org/entity/Q26691359,Vasile Țiplea,male,,,2016-01-01,2,,,,,24.2914,47.6669,,,
Romania,http://www.wikidata.org/entity/Q589880,Pucioasa,14254.0,http://www.wikidata.org/entity/Q25998401,Constantin-Emilian Ana,female,,,2016-01-01,2,,,,,25.434166666,45.074166666,,,
Romania,http://www.wikidata.org/entity/Q794200,Beclean,10628.0,http://www.wikidata.org/entity/Q26236662,Nicolae Moldovan,male,,,2000-01-01,18,,,,,24.179722222,47.179722222,,,
Romania,http://www.wikidata.org/entity/Q276135,Dăbuleni,12182.0,http://www.wikidata.org/entity/Q25998777,Aurel Băjenaru,male,,,2016-01-01,2,,,,,24.091944444,43.801111111,,,
Romania,http://www.wikidata.org/entity/Q666521,Târgu Cărbunești,8034.0,http://www.wikidata.org/entity/Q26047355,Dănuț Birău,male,,,2016-01-01,2,,,,,23.506388888,44.958333333,,,
Romania,http://www.wikidata.org/entity/Q276127,Bălcești,4864.0,http://www.wikidata.org/entity/Q26156521,Constantin Aleca,male,,,2016-01-01,2,,,,,23.9255664,44.6132375,,,
Romania,http://www.wikidata.org/entity/Q912224,Techirghiol,7292.0,http://www.wikidata.org/entity/Q25997977,Iulian-Constantin Soceanu,,,,2016-01-01,2,,,,,28.595833333,44.0575,,,
Romania,http://www.wikidata.org/entity/Q187938,Pitești,155383.0,http://www.wikidata.org/entity/Q25951928,Constantin-Cornel Ionică,,,,2016-01-01,2,,,,,24.883333333,44.866666666,,,
Romania,http://www.wikidata.org/entity/Q837968,Băile Tușnad,1641.0,http://www.wikidata.org/entity/Q26240528,Tibor Albert,male,,,2008-01-01,10,,,,,25.85559,46.142576,,,
Romania,http://www.wikidata.org/entity/Q650981,Băile Herculane,5008.0,http://www.wikidata.org/entity/Q26241346,Cristian Miclău,male,,,2016-01-01,2,,,,,22.4175,44.877222222,,,
Romania,http://www.wikidata.org/entity/Q935846,Vlăhița,6898.0,http://www.wikidata.org/entity/Q26242282,Tibor Molnár,,,,2016-01-01,2,,,,,25.53,46.35,,,
Romania,http://www.wikidata.org/entity/Q79808,Constanța,283872.0,http://www.wikidata.org/entity/Q25932124,Decebal Făgădău,male,,,2016-06-24,2,,,,,28.638333333,44.173333333,,,
Romania,http://www.wikidata.org/entity/Q276117,Dolhasca,10298.0,http://www.wikidata.org/entity/Q24540339,Isachi Decebal Dumitru,male,,,2016-01-01,2,,,,,26.609444444,47.430277777,,,
Romania,http://www.wikidata.org/entity/Q930102,Tăuții-Măgherăuș,7136.0,http://www.wikidata.org/entity/Q26691176,Anton Ardelean,male,,,2000-01-01,18,,,,,23.4722,47.6678,,,
Romania,http://www.wikidata.org/entity/Q376233,Săcueni,11526.0,http://www.wikidata.org/entity/Q24411589,Csaba Béres,male,,,2008-01-01,10,,,,,22.0914,47.3525,,,
Romania,http://www.wikidata.org/entity/Q736276,Cernavodă,17022.0,http://www.wikidata.org/entity/Q25997962,Liviu-Cristian Negoiță,,,,2016-01-01,2,,,,,28.033611111,44.338055555,,,
Romania,http://www.wikidata.org/entity/Q386888,Târgu Lăpuș,11744.0,http://www.wikidata.org/entity/Q26691167,Mitru Leșe,,,,2004-01-01,14,,,,,23.863055555,47.4525,,,
Romania,http://www.wikidata.org/entity/Q192265,Focșani,79315.0,http://www.wikidata.org/entity/Q26157400,Cristi Valentin Misăilă,male,,,2016-01-01,2,,,,,27.179722222,45.699722222,,,
Romania,http://www.wikidata.org/entity/Q651322,Năsăud,9587.0,http://www.wikidata.org/entity/Q26236786,Nicolae-Mircea Romocea,male,,,2012-01-01,6,,,,,24.406666666,47.283333333,,,
Romania,http://www.wikidata.org/entity/Q837157,Covasna,10114.0,http://www.wikidata.org/entity/Q25998039,József Gyerő,male,,,2016-01-01,2,,,,,26.185277777,45.849166666,,,
Romania,http://www.wikidata.org/entity/Q383085,Oravița,11382.0,http://www.wikidata.org/entity/Q26239734,Dumitru Ursu,male,,,2012-01-01,6,,,,,21.683333333,45.033333333,,,
Romania,http://www.wikidata.org/entity/Q207074,Slatina,70293.0,http://www.wikidata.org/entity/Q26133535,Constantin-Stelian-Emil Moț,,,,2016-01-01,2,,,,,24.364166666,44.429722222,,,
Romania,http://www.wikidata.org/entity/Q851042,Hârlău,10905.0,http://www.wikidata.org/entity/Q26085536,Gheorghiță Curcă,,,,2016-01-01,2,,,,,26.911388888,47.427777777,,,
Romania,http://www.wikidata.org/entity/Q756596,Filiași,16900.0,http://www.wikidata.org/entity/Q25998802,Ilie-Costeluș Gheorghe,male,,,2016-01-01,2,,,,,23.5289646,44.5538827,,,
Romania,http://www.wikidata.org/entity/Q179297,Nehoiu,10211.0,http://www.wikidata.org/entity/Q25975523,Ionuț Milea,male,,,2016-01-01,2,,,,,26.3081609,45.4153188,,,
Romania,http://www.wikidata.org/entity/Q187205,Bistrița,75076.0,http://www.wikidata.org/entity/Q26236672,Ovidiu-Teodor Crețu,,,,2008-01-01,10,,,,,24.483333333,47.133333333,,,
Romania,http://www.wikidata.org/entity/Q851037,Comarnic,11970.0,http://www.wikidata.org/entity/Q26137560,Sorin Popa,male,,,2016-01-01,2,,,,,25.635277777,45.251111111,,,
Romania,http://www.wikidata.org/entity/Q834101,Bolintin-Vale,12929.0,http://www.wikidata.org/entity/Q26039567,Daniel Trăistaru,male,,,2016-01-01,2,,,,,25.757222222,44.447222222,,,
Romania,http://www.wikidata.org/entity/Q602184,Solca,2188.0,http://www.wikidata.org/entity/Q24540536,Cornel Ţehaniuc,male,,,2016-01-01,2,,,,,25.831666666,47.7025,,,
Romania,http://www.wikidata.org/entity/Q508313,Nădlac,7398.0,http://www.wikidata.org/entity/Q25950422,Ioan-Radu Mărginean,,,,2016-01-01,2,,,,,20.75,46.166666666,,,
Romania,http://www.wikidata.org/entity/Q423371,Ștei,6529.0,http://www.wikidata.org/entity/Q24413552,Gheorghe-Iulian Balaj,,,,2012-01-01,6,,,,,22.47,46.54,,,
Romania,http://www.wikidata.org/entity/Q596609,Vișeu de Sus,15037.0,http://www.wikidata.org/entity/Q26691248,Vasile Coman,male,,,2012-01-01,6,,,,,24.426388888,47.711111111,,,
Romania,http://www.wikidata.org/entity/Q837154,Simeria,12556.0,http://www.wikidata.org/entity/Q26272196,Emil-Ioan Rîșteiu,,,,2012-01-01,6,,,,,23.01,45.85,,,
Romania,http://www.wikidata.org/entity/Q193890,Drobeta-Turnu Severin,92617.0,http://www.wikidata.org/entity/Q26091554,Marius-Vasile Screciu,,,,2016-01-01,2,,,,,22.655555555,44.636111111,,,
Romania,http://www.wikidata.org/entity/Q585548,Ocnele Mari,3309.0,http://www.wikidata.org/entity/Q26156536,Mihai Pătru,male,,,2016-01-01,2,,,,,24.316666666,45.083333333,,,
Romania,http://www.wikidata.org/entity/Q305182,Dărmănești,12247.0,http://www.wikidata.org/entity/Q25972087,Toma Constantin,male,,,2016-01-01,2,,,,,26.479722222,46.37,,,
Romania,http://www.wikidata.org/entity/Q328647,Sulina,3663.0,http://www.wikidata.org/entity/Q26156271,Nicolae Răduș,male,,,2016-01-01,2,,,,,29.652777777,45.159444444,,,
Romania,http://www.wikidata.org/entity/Q586387,Eforie,9473.0,http://www.wikidata.org/entity/Q25997964,Robert-Nicolae Șerban,male,,,2016-01-01,2,,,,,28.65083,44.02528,,,
Romania,http://www.wikidata.org/entity/Q192758,Râmnicu Vâlcea,98776.0,http://www.wikidata.org/entity/Q26156505,Mircia Gutău,,,,2016-01-01,2,,,,,24.375555555,45.104722222,,,
Romania,http://www.wikidata.org/entity/Q851021,Pâncota,6946.0,http://www.wikidata.org/entity/Q25950439,Dan-Ștefan Pocrișer,,,,2016-01-01,2,,,,,21.686944444,46.3225,,,
Romania,http://www.wikidata.org/entity/Q1018204,Slănic,6034.0,http://www.wikidata.org/entity/Q26137583,Remus Moraru,,,,2016-01-01,2,,,,,25.939166666,45.233333333,,,
Romania,http://www.wikidata.org/entity/Q899467,Darabani,9893.0,http://www.wikidata.org/entity/Q25973781,Liviu Hrimiuc,male,,,2016-01-01,2,,,,,26.589166666,48.186388888,,,
Romania,http://www.wikidata.org/entity/Q678884,Fieni,7587.0,http://www.wikidata.org/entity/Q25998397,Iulian Tătulescu,male,,,2016-01-01,2,,,,,25.418333333,45.122222222,,,
Romania,http://www.wikidata.org/entity/Q508670,Chișineu-Criș,7987.0,http://www.wikidata.org/entity/Q24350164,Gheorghe Burdan,male,,,1996-01-01,22,,,,,21.515833333,46.5225,,,
Romania,http://www.wikidata.org/entity/Q839796,Borsec,2585.0,http://www.wikidata.org/entity/Q26240510,József Mik,male,,,2008-01-01,10,,,,,25.57,46.966666666,,,
Romania,http://www.wikidata.org/entity/Q179585,Ploiești,209945.0,http://www.wikidata.org/entity/Q26137535,Adrian-Florin Dobre,,,,2016-01-01,2,,,,,26.0225,44.938611111,,,
Romania,http://www.wikidata.org/entity/Q899454,Panciu,7664.0,http://www.wikidata.org/entity/Q26157403,Iulian Nica,male,,,2016-01-01,2,,,,,27.09,45.91,,,
Romania,http://www.wikidata.org/entity/Q188673,Târgoviște,79610.0,http://www.wikidata.org/entity/Q25998395,Daniel-Cristian Stan,male,,,2016-01-01,2,,,,,25.456666666,44.924166666,,,
Romania,http://www.wikidata.org/entity/Q789811,Bălan,6115.0,http://www.wikidata.org/entity/Q26242280,Gheorghe Iojiban,male,,,2016-01-01,2,,,,,25.81,46.649722222,,,
Romania,http://www.wikidata.org/entity/Q737830,Mizil,14312.0,http://www.wikidata.org/entity/Q26137567,Silviu-Călin Negraru,,,,2016-01-01,2,,,,,26.440555555,45.0,,,
Romania,http://www.wikidata.org/entity/Q851013,Vașcău,2315.0,http://www.wikidata.org/entity/Q24412961,Florin-Ioan Porge,,,,2004-01-01,14,,,,,22.479722222,46.479722222,,,
Romania,http://www.wikidata.org/entity/Q750220,Huedin,9346.0,http://www.wikidata.org/entity/Q26237647,Mircea Moroșan,male,,,2012-01-01,6,,,,,23.0041212,46.8737583,,,
Romania,http://www.wikidata.org/entity/Q899461,Horezu,6263.0,http://www.wikidata.org/entity/Q26156532,Nicolae Sărdărescu,male,,,2016-01-01,2,,,,,23.991666666,45.143333333,,,
Romania,http://www.wikidata.org/entity/Q2198771,Măgurele,11041.0,http://www.wikidata.org/entity/Q26088683,Narcis-Cătălin Constantin,male,,,2016-01-01,2,,,,,25.9999441,44.3461496,,,
Romania,http://www.wikidata.org/entity/Q850974,Segarcea,7019.0,http://www.wikidata.org/entity/Q25998816,Nicolae Tutunaru,male,,,2016-01-01,2,,,,,23.7333898,44.0918691,,,
Romania,http://www.wikidata.org/entity/Q837167,Hațeg,9685.0,http://www.wikidata.org/entity/Q26272134,Marcel Adrian Goia,male,,,2012-01-01,6,,,,,22.95,45.6075,,,
Romania,http://www.wikidata.org/entity/Q935834,Sângeorz-Băi,9679.0,http://www.wikidata.org/entity/Q26236982,Traian Ogâgău,,,,2016-01-01,2,,,,,24.68,47.37,,,
Romania,http://www.wikidata.org/entity/Q748068,Hârșova,9642.0,http://www.wikidata.org/entity/Q25997966,Viorel Ionescu,male,,,2016-01-01,2,,,,,27.951944444,44.683333333,,,
Romania,http://www.wikidata.org/entity/Q182679,Bacău,144307.0,http://www.wikidata.org/entity/Q25972030,Cosmin Necula,male,1978-08-13,40.0,2016-01-01,2,,,,,26.916666666,46.583333333,,,
Romania,http://www.wikidata.org/entity/Q851029,Aleșd,10066.0,http://www.wikidata.org/entity/Q25973267,Ioan Coloman Todoca,male,,,2016-01-01,2,,,,,22.396944444,47.057222222,,,
Romania,http://www.wikidata.org/entity/Q584825,Scornicești,11766.0,http://www.wikidata.org/entity/Q26133542,Ioan Prioteasa,male,,,2016-01-01,2,,,,,24.55,44.57,,,
Romania,http://www.wikidata.org/entity/Q276042,Băneasa,5384.0,http://www.wikidata.org/entity/Q25997960,Paul Coliș,male,,,2016-01-01,2,,,,,27.70166667,44.06333333,,,
Romania,http://www.wikidata.org/entity/Q1017982,Geoagiu,5294.0,http://www.wikidata.org/entity/Q26272771,Vasile Cărăguț,male,,,2016-01-01,2,,,,,23.2,45.92,,,
Romania,http://www.wikidata.org/entity/Q276154,Ștefănești,5314.0,http://www.wikidata.org/entity/Q25973782,Florin Buțura,female,,,2016-01-01,2,,,,,27.201111111,47.792222222,,,
Romania,http://www.wikidata.org/entity/Q125604,Găești,13317.0,http://www.wikidata.org/entity/Q25998398,Grigore Gheorghe,male,,,2016-01-01,2,,,,,25.314722222,44.720833333,,,
Romania,http://www.wikidata.org/entity/Q186214,Turceni,7269.0,http://www.wikidata.org/entity/Q26047358,Cristina Cilibiu,female,,,2016-01-01,2,,,,,23.37305556,44.67944444,,,
Romania,http://www.wikidata.org/entity/Q215723,Slobozia,45891.0,http://www.wikidata.org/entity/Q26085426,Adrian-Nicolae Mocioniu,,,,2016-01-01,2,,,,,27.366111111,44.563888888,,,
Romania,http://www.wikidata.org/entity/Q253872,Bechet,3657.0,http://www.wikidata.org/entity/Q25998758,Adrian Glăvan,male,,,2016-01-01,2,,,,,23.9568,43.780330555,,,
Romania,http://www.wikidata.org/entity/Q276120,Ulmeni,7270.0,http://www.wikidata.org/entity/Q26691189,Lucian Ioan Titus Morar,male,,,2017-06-01,1,,,,,23.300277777,47.465555555,,,
Romania,http://www.wikidata.org/entity/Q829051,Moldova Nouă,12350.0,http://www.wikidata.org/entity/Q26241353,Adrian Constantin Torma,male,,,2016-01-01,2,,,,,21.663888888,44.717777777,,,
Romania,http://www.wikidata.org/entity/Q252061,Valea lui Mihai,9902.0,http://www.wikidata.org/entity/Q24412795,Iozsef Nyakó,male,,,2012-01-01,6,,,,,22.13,47.52,,,
Romania,http://www.wikidata.org/entity/Q1018184,Cavnic,4976.0,http://www.wikidata.org/entity/Q26691358,Vladimir Petruț,male,,,2016-01-01,2,,,,,23.877777777,47.660833333,,,
Romania,http://www.wikidata.org/entity/Q570113,Uricani,8972.0,http://www.wikidata.org/entity/Q26272335,Dănuț Buhăescu,,,,2004-01-01,14,,,,,23.1525,45.336388888,,,
Romania,http://www.wikidata.org/entity/Q851409,Budești,7725.0,http://www.wikidata.org/entity/Q25975655,Dumitru Iorgu,male,,,2016-01-01,2,,,,,26.45,44.23,,,
Romania,http://www.wikidata.org/entity/Q305001,Negru Vodă,5088.0,http://www.wikidata.org/entity/Q25997973,Petre Urziceanu,,,,2016-01-01,2,,,,,28.2125,43.81805556,,,
Romania,http://www.wikidata.org/entity/Q777619,Strehaia,10506.0,http://www.wikidata.org/entity/Q26091776,Ioan Giura,male,,,2016-01-01,2,,,,,23.197222222,44.622222222,,,
Romania,http://www.wikidata.org/entity/Q390156,Petrila,22692.0,http://www.wikidata.org/entity/Q26272789,Vasile Jurca,male,,,2016-01-01,2,,,,,23.398055555,45.451111111,,,
Romania,http://www.wikidata.org/entity/Q250006,Slănic-Moldova,4198.0,http://www.wikidata.org/entity/Q25972116,Gheorghe Baciu,male,,,2016-01-01,2,,,,,26.438397,46.2066318,,,
Romania,http://www.wikidata.org/entity/Q276164,Căzănești,3271.0,http://www.wikidata.org/entity/Q26085430,Alexandru Măchiță,male,,,2016-01-01,2,,,,,27.01,44.6192,,,
Romania,http://www.wikidata.org/entity/Q568376,Breaza,15928.0,http://www.wikidata.org/entity/Q26137550,Gheorghe Richea,male,,,2016-01-01,2,,,,,25.662222222,45.187222222,,,
Romania,http://www.wikidata.org/entity/Q209782,Borșa,27611.0,http://www.wikidata.org/entity/Q26691357,Ion-Sorin Timiș,,,,2016-01-01,2,,,,,24.663055555,47.655277777,,,
Romania,http://www.wikidata.org/entity/Q548575,Aninoasa,4360.0,http://www.wikidata.org/entity/Q26271999,Nicolae Dunca,male,,,2012-01-01,6,,,,,23.3337049,45.3781928,,,
Romania,http://www.wikidata.org/entity/Q518992,Călan,11279.0,http://www.wikidata.org/entity/Q26272102,Filip Adrian Iovanesc,male,,,2004-01-01,14,,,,,23.008611111,45.736111111,,,
Romania,http://www.wikidata.org/entity/Q756598,Lipova,10313.0,http://www.wikidata.org/entity/Q24349214,Iosif-Mircea Jichici,,,,2012-01-01,6,,,,,21.691666666,46.091666666,,,
Romania,http://www.wikidata.org/entity/Q906711,Nucet,2165.0,http://www.wikidata.org/entity/Q25973268,Mircea-Adrian Tuduce,,,,2016-01-01,2,,,,,22.561388888,46.484166666,,,
Romania,http://www.wikidata.org/entity/Q275910,Sântana,11428.0,http://www.wikidata.org/entity/Q24349240,Daniel-Sorin Tomuța,,,,2012-01-01,6,,,,,21.5,46.35,,,
Romania,http://www.wikidata.org/entity/Q850982,Curtici,7453.0,http://www.wikidata.org/entity/Q25950401,Ioan-Bogdan Ban,,,,2016-01-01,2,,,,,21.306111111,46.341944444,,,
Romania,http://www.wikidata.org/entity/Q75634,Reșița,73282.0,http://www.wikidata.org/entity/Q26241337,Ioan Popa,male,,,2016-01-01,2,,,,,21.890277777,45.3,,,
Romania,http://www.wikidata.org/entity/Q837960,Năvodari,32981.0,http://www.wikidata.org/entity/Q24359838,Florin Chelaru,male,,,2016-01-01,2,,,,,28.6125,44.320833333,,,
Romania,http://www.wikidata.org/entity/Q666373,Seini,8987.0,http://www.wikidata.org/entity/Q26691018,Gabriela Florica Tulbure,female,,,2012-01-01,6,,,,,23.285277777,47.747777777,,,
Romania,http://www.wikidata.org/entity/Q75537,Oțelu Roșu,10510.0,http://www.wikidata.org/entity/Q26239764,Luca Mălăiescu,male,,,2012-01-01,6,,,,,22.366666666,45.533333333,,,
Romania,http://www.wikidata.org/entity/Q276141,Săliștea de Sus,4893.0,http://www.wikidata.org/entity/Q26691095,Ștefan Iuga,male,,,2004-01-01,14,,,,,24.35,47.649722222,,,
Romania,http://www.wikidata.org/entity/Q535516,Azuga,4440.0,http://www.wikidata.org/entity/Q26137540,Ciprian-George Barbu,,,,2016-01-01,2,,,,,25.555277777,45.445,,,
Romania,http://www.wikidata.org/entity/Q756585,Buhuși,14562.0,http://www.wikidata.org/entity/Q25972065,Vasile Zaharia,male,,,2016-01-01,2,,,,,26.704166666,46.715,,,
Romania,http://www.wikidata.org/entity/Q837173,Cisnădie,14282.0,http://www.wikidata.org/entity/Q26701998,Gheorghe Huja,male,,,2012-01-01,6,,,,,24.150833333,45.712777777,,,
Romania,http://www.wikidata.org/entity/Q837161,Sânnicolau Mare,12312.0,http://www.wikidata.org/entity/Q27092799,Dănuț Groza,male,,,2008-01-01,10,,,,,20.629444444,46.072222222,,,
Romania,http://www.wikidata.org/entity/Q791387,Avrig,12815.0,http://www.wikidata.org/entity/Q26702970,Adrian-Dumitru David,male,,,2016-01-01,2,,,,,24.4,45.708055555,,,
Romania,http://www.wikidata.org/entity/Q851048,Făget,6761.0,http://www.wikidata.org/entity/Q27092724,Marcel Avram,male,,,2012-01-01,6,,,,,22.18,45.85,,,
Romania,http://www.wikidata.org/entity/Q325736,Ciacova,5348.0,http://www.wikidata.org/entity/Q27092702,Petru Filip,male,,,2008-01-01,10,,,,,21.133333333,45.5,,,
Romania,http://www.wikidata.org/entity/Q851007,Deta,6260.0,http://www.wikidata.org/entity/Q27092712,Petru Roman,male,,,2008-01-01,10,,,,,21.22,45.4,,,
Romania,http://www.wikidata.org/entity/Q178855,Botoșani,106847.0,http://www.wikidata.org/entity/Q25973779,Cătălin-Mugurel Flutur,male,1963-01-16,55.0,2016-01-01,2,http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q2716359,Vârfu Câmpului,26.669444444,47.748611111,26.333333333,47.85,27587.84898005249
Romania,http://www.wikidata.org/entity/Q3846983,Șimleu Silvaniei,14436.0,http://www.wikidata.org/entity/Q26701838,Septimiu-Cătălin Țurcaș,,,,2004-01-01,14,,,,,22.8,47.23,,,
Romania,http://www.wikidata.org/entity/Q325732,Gătaia,5861.0,http://www.wikidata.org/entity/Q27092740,Raul Cozarov,male,,,2012-01-01,6,,,,,21.433333333,45.433333333,,,
Romania,http://www.wikidata.org/entity/Q275895,Șomcuta Mare,7565.0,http://www.wikidata.org/entity/Q26691363,Gheorghe-Ioan Buda,,,,2016-01-01,2,,,,,23.466666666,47.516666666,,,
Romania,http://www.wikidata.org/entity/Q192269,Vaslui,55407.0,http://www.wikidata.org/entity/Q4008901,Vasile Pavăl,male,1956-01-01,62.0,2008-01-01,10,http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q192269,Vaslui,27.729166666,46.638333333,27.729166666,46.638333333,0.0
Romania,http://www.wikidata.org/entity/Q276336,Livada,6773.0,http://www.wikidata.org/entity/Q26698925,Arthur Piricsi,male,,,2012-01-01,6,,,,,23.133333333,47.866666666,,,
Romania,http://www.wikidata.org/entity/Q83324,Sibiu,397322.0,http://www.wikidata.org/entity/Q20429453,Astrid Fodor,female,1953-11-06,65.0,2016-01-01,2,http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q83324,Sibiu,24.15,45.8,24.15,45.8,0.0
Romania,http://www.wikidata.org/entity/Q313689,Agnita,8732.0,http://www.wikidata.org/entity/Q26701971,Ioan Dragoman,male,,,2012-01-01,6,,,,,24.617222222,45.973333333,,,
Romania,http://www.wikidata.org/entity/Q225257,Rupea,5269.0,http://www.wikidata.org/entity/Q29563209,Nicolae-Liviu Bărdaș,,,,2016-01-01,2,,,,,25.2225,46.038888888,,,
Romania,http://www.wikidata.org/entity/Q265012,Bușteni,8894.0,http://www.wikidata.org/entity/Q30249446,Irinel Ghiță,male,,,2017-06-12,1,,,,,25.5375,45.415277777,,,
Romania,http://www.wikidata.org/entity/Q169064,Sângeorgiu de Pădure,5166.0,http://www.wikidata.org/entity/Q26698217,Attila-Zoltán Csibi,,,,2012-01-01,6,,,,,24.841666666,46.430277777,,,
Romania,http://www.wikidata.org/entity/Q3573941,Săliște,5421.0,http://www.wikidata.org/entity/Q26702327,Horațiu-Dumitru Răcuciu,,,,2012-01-01,6,,,,,23.886388888,45.794166666,,,
Romania,http://www.wikidata.org/entity/Q772576,Negrești-Oaș,11867.0,http://www.wikidata.org/entity/Q26698960,Aurelia Fedorca,female,,,2012-01-01,6,,,,,23.424166666,47.869444444,,,
Romania,http://www.wikidata.org/entity/Q46852,Iași,371889.0,http://www.wikidata.org/entity/Q24396171,Mihai Chirica,male,1971-09-01,47.0,2016-06-24,2,http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q46852,Iași,27.588888888,47.162222222,27.588888888,47.162222222,0.0
Romania,http://www.wikidata.org/entity/Q185332,Satu Mare,102411.0,http://www.wikidata.org/entity/Q26701896,Gábor Kereskényi,male,,,2016-01-01,2,,,,,22.89,47.79,,,
Romania,http://www.wikidata.org/entity/Q916156,Ghimbav,4698.0,http://www.wikidata.org/entity/Q29563068,Dorel Toma,male,,,1996-01-01,22,,,,,25.506111111,45.662777777,,,
Romania,http://www.wikidata.org/entity/Q276009,Amara,7345.0,http://www.wikidata.org/entity/Q30243416,Ion Măiță,male,,,2017-06-01,1,,,,,27.32,44.62,,,
Romania,http://www.wikidata.org/entity/Q764806,Rovinari,11816.0,http://www.wikidata.org/entity/Q26934778,Robert Dorin Filip,male,,,2016-01-01,2,,,,,23.162222222,44.9125,,,
Romania,http://www.wikidata.org/entity/Q850962,Copșa Mică,5404.0,http://www.wikidata.org/entity/Q26702000,Daniel Tudor Mihalache,male,,,2004-01-01,14,,,,,24.230555555,46.1125,,,
Romania,http://www.wikidata.org/entity/Q899427,Iernut,8705.0,http://www.wikidata.org/entity/Q26697729,Ioan Nicoară,male,,,2008-01-01,10,,,,,24.233333333,46.453333333,,,
Romania,http://www.wikidata.org/entity/Q167121,Ungheni,6945.0,http://www.wikidata.org/entity/Q26698231,Victor Prodan,male,,,2012-01-01,6,,,,,24.460833333,46.485833333,,,
Romania,http://www.wikidata.org/entity/Q275997,Ardud,6231.0,http://www.wikidata.org/entity/Q26698703,Ovidiu-Marius Duma,,,,2004-01-01,14,,,,,22.883333333,47.633333333,,,
Romania,http://www.wikidata.org/entity/Q283862,Băicoi,17981.0,http://www.wikidata.org/entity/Q30249492,Marius Constantin,male,,,2017-06-01,1,,,,,25.865833333,45.045277777,,,
